REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Ateles_hybridus_ssp	CAJZLT010000001.1	CAJZLT010000001.1	0	142887817	0	2	2
Ateles_hybridus_ssp	CAJZLT010000002.1	CAJZLT010000002.1	0	127852156	1	2	2
Ateles_hybridus_ssp	CAJZLT010000003.1	CAJZLT010000003.1	0	111011744	2	2	2
Ateles_hybridus_ssp	CAJZLT010000004.1	CAJZLT010000004.1	0	106795882	3	2	2
Ateles_hybridus_ssp	CAJZLT010000005.1	CAJZLT010000005.1	0	88695502	4	2	2
Ateles_hybridus_ssp	CAJZLT010000006.1	CAJZLT010000006.1	0	86197016	5	2	2
Ateles_hybridus_ssp	CAJZLT010000007.1	CAJZLT010000007.1	0	82799930	6	2	2
Ateles_hybridus_ssp	CAJZLT010000008.1	CAJZLT010000008.1	0	78585041	7	2	2
Ateles_hybridus_ssp	CAJZLT010000009.1	CAJZLT010000009.1	0	77533877	8	2	2
Ateles_hybridus_ssp	CAJZLT010000010.1	CAJZLT010000010.1	0	73401021	9	2	2
Ateles_hybridus_ssp	CAJZLT010000011.1	CAJZLT010000011.1	0	68477599	10	2	2
Ateles_hybridus_ssp	CAJZLT010000012.1	CAJZLT010000012.1	0	66048981	11	2	2
Ateles_hybridus_ssp	CAJZLT010000013.1	CAJZLT010000013.1	0	60266095	12	2	2
Ateles_hybridus_ssp	CAJZLT010000014.1	CAJZLT010000014.1	0	57716822	13	2	2
Ateles_hybridus_ssp	CAJZLT010000015.1	CAJZLT010000015.1	0	57263988	14	2	2
Ateles_hybridus_ssp	CAJZLT010000016.1	CAJZLT010000016.1	0	50515269	15	2	2
Ateles_hybridus_ssp	CAJZLT010000017.1	CAJZLT010000017.1	0	49310784	16	2	1
Ateles_hybridus_ssp	CAJZLT010000018.1	CAJZLT010000018.1	0	46747991	17	2	2
Ateles_hybridus_ssp	CAJZLT010000019.1	CAJZLT010000019.1	0	45573017	18	2	2
Ateles_hybridus_ssp	CAJZLT010000020.1	CAJZLT010000020.1	0	43405198	19	2	2
Ateles_hybridus_ssp	CAJZLT010000021.1	CAJZLT010000021.1	0	40528691	20	2	2
Ateles_hybridus_ssp	CAJZLT010000022.1	CAJZLT010000022.1	0	38943609	21	2	2
Ateles_hybridus_ssp	CAJZLT010000023.1	CAJZLT010000023.1	0	38623781	22	2	2
Ateles_hybridus_ssp	CAJZLT010000024.1	CAJZLT010000024.1	0	38225486	23	2	2
Ateles_hybridus_ssp	CAJZLT010000025.1	CAJZLT010000025.1	0	37813414	24	2	2
Ateles_hybridus_ssp	CAJZLT010000026.1	CAJZLT010000026.1	0	35516260	25	2	2
Ateles_hybridus_ssp	CAJZLT010000027.1	CAJZLT010000027.1	0	34383076	26	2	2
Ateles_hybridus_ssp	CAJZLT010000028.1	CAJZLT010000028.1	0	32738878	27	2	2
Ateles_hybridus_ssp	CAJZLT010000029.1	CAJZLT010000029.1	0	32647613	28	2	2
Ateles_hybridus_ssp	CAJZLT010000030.1	CAJZLT010000030.1	0	30543426	29	2	2
Ateles_hybridus_ssp	CAJZLT010000031.1	CAJZLT010000031.1	0	30536374	30	2	2
Ateles_hybridus_ssp	CAJZLT010000032.1	CAJZLT010000032.1	0	30203512	31	2	2
Ateles_hybridus_ssp	CAJZLT010000033.1	CAJZLT010000033.1	0	29448242	32	2	2
Ateles_hybridus_ssp	CAJZLT010000034.1	CAJZLT010000034.1	0	27751378	32	2	1
Ateles_hybridus_ssp	CAJZLT010000035.1	CAJZLT010000035.1	0	27573259	33	2	2
Ateles_hybridus_ssp	CAJZLT010000036.1	CAJZLT010000036.1	0	27551744	33	2	2
Ateles_hybridus_ssp	CAJZLT010000037.1	CAJZLT010000037.1	0	27113617	34	2	2
Ateles_hybridus_ssp	CAJZLT010000038.1	CAJZLT010000038.1	0	27063659	34	2	2
Ateles_hybridus_ssp	CAJZLT010000039.1	CAJZLT010000039.1	0	25312360	35	2	2
Ateles_hybridus_ssp	CAJZLT010000040.1	CAJZLT010000040.1	0	24377081	35	2	1
Ateles_hybridus_ssp	CAJZLT010000041.1	CAJZLT010000041.1	0	22820551	36	2	2
Ateles_hybridus_ssp	CAJZLT010000042.1	CAJZLT010000042.1	0	22660150	36	2	2
Ateles_hybridus_ssp	CAJZLT010000043.1	CAJZLT010000043.1	0	21894808	37	2	2
Ateles_hybridus_ssp	CAJZLT010000044.1	CAJZLT010000044.1	0	21071785	37	2	2
Ateles_hybridus_ssp	CAJZLT010000045.1	CAJZLT010000045.1	0	19521144	38	2	2
Ateles_hybridus_ssp	CAJZLT010000046.1	CAJZLT010000046.1	0	19307200	38	2	1
Ateles_hybridus_ssp	CAJZLT010000047.1	CAJZLT010000047.1	0	18502635	39	2	2
Ateles_hybridus_ssp	CAJZLT010000048.1	CAJZLT010000048.1	0	17732006	39	2	2
Ateles_hybridus_ssp	CAJZLT010000049.1	CAJZLT010000049.1	0	16633331	40	2	2
Ateles_hybridus_ssp	CAJZLT010000050.1	CAJZLT010000050.1	0	16264905	40	2	2
Ateles_hybridus_ssp	CAJZLT010000051.1	CAJZLT010000051.1	0	16051608	41	2	2
Ateles_hybridus_ssp	CAJZLT010000052.1	CAJZLT010000052.1	0	15569212	41	2	2
Ateles_hybridus_ssp	CAJZLT010000053.1	CAJZLT010000053.1	0	14606391	42	2	2
Ateles_hybridus_ssp	CAJZLT010000054.1	CAJZLT010000054.1	0	11887735	42	2	2
Ateles_hybridus_ssp	CAJZLT010000055.1	CAJZLT010000055.1	0	11721534	42	2	2
Ateles_hybridus_ssp	CAJZLT010000056.1	CAJZLT010000056.1	0	10884979	43	2	2
Ateles_hybridus_ssp	CAJZLT010000057.1	CAJZLT010000057.1	0	10625175	43	2	2
Ateles_hybridus_ssp	CAJZLT010000058.1	CAJZLT010000058.1	0	9717303	43	2	2
Ateles_hybridus_ssp	CAJZLT010000059.1	CAJZLT010000059.1	0	9512019	44	2	2
Ateles_hybridus_ssp	CAJZLT010000060.1	CAJZLT010000060.1	0	9292285	44	2	1
Ateles_hybridus_ssp	CAJZLT010000061.1	CAJZLT010000061.1	0	8874248	44	2	2
Ateles_hybridus_ssp	CAJZLT010000062.1	CAJZLT010000062.1	0	8582694	44	2	2
Ateles_hybridus_ssp	CAJZLT010000063.1	CAJZLT010000063.1	0	8415134	45	2	2
Ateles_hybridus_ssp	CAJZLT010000064.1	CAJZLT010000064.1	0	7941152	45	2	2
Ateles_hybridus_ssp	CAJZLT010000065.1	CAJZLT010000065.1	0	7123473	45	2	2
Ateles_hybridus_ssp	CAJZLT010000066.1	CAJZLT010000066.1	0	7027899	45	2	2
Ateles_hybridus_ssp	CAJZLT010000067.1	CAJZLT010000067.1	0	6351841	46	2	2
Ateles_hybridus_ssp	CAJZLT010000068.1	CAJZLT010000068.1	0	6035878	46	2	2
Ateles_hybridus_ssp	CAJZLT010000069.1	CAJZLT010000069.1	0	5547964	46	2	2
Ateles_hybridus_ssp	CAJZLT010000070.1	CAJZLT010000070.1	0	5419472	46	2	2
Ateles_hybridus_ssp	CAJZLT010000071.1	CAJZLT010000071.1	0	5232489	46	2	2
Ateles_hybridus_ssp	CAJZLT010000072.1	CAJZLT010000072.1	0	4972190	46	2	1
Ateles_hybridus_ssp	CAJZLT010000073.1	CAJZLT010000073.1	0	3947383	47	2	2
Ateles_hybridus_ssp	CAJZLT010000074.1	CAJZLT010000074.1	0	3793555	47	2	2
Ateles_hybridus_ssp	CAJZLT010000075.1	CAJZLT010000075.1	0	3382670	47	2	2
Ateles_hybridus_ssp	CAJZLT010000076.1	CAJZLT010000076.1	0	3265268	47	2	2
Ateles_hybridus_ssp	CAJZLT010000077.1	CAJZLT010000077.1	0	3088293	47	2	2
Ateles_hybridus_ssp	CAJZLT010000078.1	CAJZLT010000078.1	0	2994224	47	2	2
Ateles_hybridus_ssp	CAJZLT010000079.1	CAJZLT010000079.1	0	2452842	47	2	2
Ateles_hybridus_ssp	CAJZLT010000080.1	CAJZLT010000080.1	0	2409503	47	2	1
Ateles_hybridus_ssp	CAJZLT010000081.1	CAJZLT010000081.1	0	2246243	47	2	2
Ateles_hybridus_ssp	CAJZLT010000082.1	CAJZLT010000082.1	0	2213329	47	2	2
Ateles_hybridus_ssp	CAJZLT010000083.1	CAJZLT010000083.1	0	1908560	47	2	2
Ateles_hybridus_ssp	CAJZLT010000084.1	CAJZLT010000084.1	0	1906280	48	2	2
Ateles_hybridus_ssp	CAJZLT010000085.1	CAJZLT010000085.1	0	1877146	48	2	2
Ateles_hybridus_ssp	CAJZLT010000086.1	CAJZLT010000086.1	0	1523531	48	2	2
Ateles_hybridus_ssp	CAJZLT010000087.1	CAJZLT010000087.1	0	1521780	48	2	2
Ateles_hybridus_ssp	CAJZLT010000088.1	CAJZLT010000088.1	0	1488851	48	2	2
Ateles_hybridus_ssp	CAJZLT010000089.1	CAJZLT010000089.1	0	1314036	48	2	2
Ateles_hybridus_ssp	CAJZLT010000090.1	CAJZLT010000090.1	0	1261015	48	2	2
Ateles_hybridus_ssp	CAJZLT010000091.1	CAJZLT010000091.1	0	1220202	48	2	2
Ateles_hybridus_ssp	CAJZLT010000092.1	CAJZLT010000092.1	0	1195004	48	2	2
Ateles_hybridus_ssp	CAJZLT010000093.1	CAJZLT010000093.1	0	1149860	48	2	2
Ateles_hybridus_ssp	CAJZLT010000094.1	CAJZLT010000094.1	0	1137189	48	2	2
Ateles_hybridus_ssp	CAJZLT010000095.1	CAJZLT010000095.1	0	1098647	48	2	2
Ateles_hybridus_ssp	CAJZLT010000096.1	CAJZLT010000096.1	0	960520	48	2	2
Ateles_hybridus_ssp	CAJZLT010000097.1	CAJZLT010000097.1	0	771199	48	2	2
Ateles_hybridus_ssp	CAJZLT010000098.1	CAJZLT010000098.1	0	770135	48	2	2
Ateles_hybridus_ssp	CAJZLT010000099.1	CAJZLT010000099.1	0	764870	48	2	2
Ateles_hybridus_ssp	CAJZLT010000100.1	CAJZLT010000100.1	0	759851	48	2	2
Ateles_hybridus_ssp	CAJZLT010000101.1	CAJZLT010000101.1	0	658467	48	2	2
Ateles_hybridus_ssp	CAJZLT010000102.1	CAJZLT010000102.1	0	618456	48	2	2
Ateles_hybridus_ssp	CAJZLT010000103.1	CAJZLT010000103.1	0	507469	48	2	2
Ateles_hybridus_ssp	CAJZLT010000104.1	CAJZLT010000104.1	0	505009	48	2	2
Ateles_hybridus_ssp	CAJZLT010000105.1	CAJZLT010000105.1	0	487392	48	2	2
Ateles_hybridus_ssp	CAJZLT010000106.1	CAJZLT010000106.1	0	482789	48	2	2
Ateles_hybridus_ssp	CAJZLT010000107.1	CAJZLT010000107.1	0	475088	48	2	2
Ateles_hybridus_ssp	CAJZLT010000108.1	CAJZLT010000108.1	0	471797	48	2	2
Ateles_hybridus_ssp	CAJZLT010000109.1	CAJZLT010000109.1	0	468416	48	2	2
Ateles_hybridus_ssp	CAJZLT010000110.1	CAJZLT010000110.1	0	465262	48	2	2
Ateles_hybridus_ssp	CAJZLT010000111.1	CAJZLT010000111.1	0	425178	48	2	2
Ateles_hybridus_ssp	CAJZLT010000112.1	CAJZLT010000112.1	0	418752	48	2	2
Ateles_hybridus_ssp	CAJZLT010000113.1	CAJZLT010000113.1	0	409377	48	2	2
Ateles_hybridus_ssp	CAJZLT010000114.1	CAJZLT010000114.1	0	406103	48	2	2
Ateles_hybridus_ssp	CAJZLT010000115.1	CAJZLT010000115.1	0	397896	48	2	2
Ateles_hybridus_ssp	CAJZLT010000116.1	CAJZLT010000116.1	0	384954	48	2	2
Ateles_hybridus_ssp	CAJZLT010000117.1	CAJZLT010000117.1	0	377284	48	2	2
Ateles_hybridus_ssp	CAJZLT010000118.1	CAJZLT010000118.1	0	375653	48	2	2
Ateles_hybridus_ssp	CAJZLT010000119.1	CAJZLT010000119.1	0	374812	48	2	2
Ateles_hybridus_ssp	CAJZLT010000120.1	CAJZLT010000120.1	0	367743	48	2	2
Ateles_hybridus_ssp	CAJZLT010000121.1	CAJZLT010000121.1	0	340302	48	2	2
Ateles_hybridus_ssp	CAJZLT010000122.1	CAJZLT010000122.1	0	330348	49	2	2
Ateles_hybridus_ssp	CAJZLT010000123.1	CAJZLT010000123.1	0	325811	49	2	2
Ateles_hybridus_ssp	CAJZLT010000124.1	CAJZLT010000124.1	0	323733	49	2	2
Ateles_hybridus_ssp	CAJZLT010000125.1	CAJZLT010000125.1	0	269900	49	2	2
Ateles_hybridus_ssp	CAJZLT010000126.1	CAJZLT010000126.1	0	265786	49	2	2
Ateles_hybridus_ssp	CAJZLT010000127.1	CAJZLT010000127.1	0	265123	49	2	2
Ateles_hybridus_ssp	CAJZLT010000128.1	CAJZLT010000128.1	0	264044	49	2	2
Ateles_hybridus_ssp	CAJZLT010000129.1	CAJZLT010000129.1	0	260558	49	2	2
Ateles_hybridus_ssp	CAJZLT010000130.1	CAJZLT010000130.1	0	260381	49	2	2
Ateles_hybridus_ssp	CAJZLT010000131.1	CAJZLT010000131.1	0	259740	49	2	2
Ateles_hybridus_ssp	CAJZLT010000132.1	CAJZLT010000132.1	0	258748	49	2	2
Ateles_hybridus_ssp	CAJZLT010000133.1	CAJZLT010000133.1	0	258460	49	2	2
Ateles_hybridus_ssp	CAJZLT010000134.1	CAJZLT010000134.1	0	258121	49	2	2
Ateles_hybridus_ssp	CAJZLT010000135.1	CAJZLT010000135.1	0	253213	49	2	2
Ateles_hybridus_ssp	CAJZLT010000136.1	CAJZLT010000136.1	0	235169	49	2	2
Ateles_hybridus_ssp	CAJZLT010000137.1	CAJZLT010000137.1	0	234830	49	2	2
Ateles_hybridus_ssp	CAJZLT010000138.1	CAJZLT010000138.1	0	232057	49	2	2
Ateles_hybridus_ssp	CAJZLT010000139.1	CAJZLT010000139.1	0	228678	49	2	2
Ateles_hybridus_ssp	CAJZLT010000140.1	CAJZLT010000140.1	0	213849	49	2	2
Ateles_hybridus_ssp	CAJZLT010000141.1	CAJZLT010000141.1	0	211682	49	2	2
Ateles_hybridus_ssp	CAJZLT010000142.1	CAJZLT010000142.1	0	206326	49	2	2
Ateles_hybridus_ssp	CAJZLT010000143.1	CAJZLT010000143.1	0	200424	49	2	2
Ateles_hybridus_ssp	CAJZLT010000144.1	CAJZLT010000144.1	0	199130	49	2	2
Ateles_hybridus_ssp	CAJZLT010000145.1	CAJZLT010000145.1	0	198994	49	2	2
Ateles_hybridus_ssp	CAJZLT010000146.1	CAJZLT010000146.1	0	195716	49	2	2
Ateles_hybridus_ssp	CAJZLT010000147.1	CAJZLT010000147.1	0	193487	49	2	2
Ateles_hybridus_ssp	CAJZLT010000148.1	CAJZLT010000148.1	0	190338	49	2	2
Ateles_hybridus_ssp	CAJZLT010000149.1	CAJZLT010000149.1	0	189236	49	2	2
Ateles_hybridus_ssp	CAJZLT010000150.1	CAJZLT010000150.1	0	184052	49	2	2
Ateles_hybridus_ssp	CAJZLT010000151.1	CAJZLT010000151.1	0	183786	49	2	2
Ateles_hybridus_ssp	CAJZLT010000152.1	CAJZLT010000152.1	0	177601	49	2	2
Ateles_hybridus_ssp	CAJZLT010000153.1	CAJZLT010000153.1	0	175016	49	2	2
Ateles_hybridus_ssp	CAJZLT010000154.1	CAJZLT010000154.1	0	174304	49	2	2
Ateles_hybridus_ssp	CAJZLT010000155.1	CAJZLT010000155.1	0	173813	49	2	2
Ateles_hybridus_ssp	CAJZLT010000156.1	CAJZLT010000156.1	0	172571	49	2	2
Ateles_hybridus_ssp	CAJZLT010000157.1	CAJZLT010000157.1	0	171854	49	2	2
Ateles_hybridus_ssp	CAJZLT010000158.1	CAJZLT010000158.1	0	170520	49	2	2
Ateles_hybridus_ssp	CAJZLT010000159.1	CAJZLT010000159.1	0	166775	49	2	2
Ateles_hybridus_ssp	CAJZLT010000160.1	CAJZLT010000160.1	0	164717	49	2	2
Ateles_hybridus_ssp	CAJZLT010000161.1	CAJZLT010000161.1	0	164147	49	2	2
Ateles_hybridus_ssp	CAJZLT010000162.1	CAJZLT010000162.1	0	164052	49	2	2
Ateles_hybridus_ssp	CAJZLT010000163.1	CAJZLT010000163.1	0	162013	49	2	2
Ateles_hybridus_ssp	CAJZLT010000164.1	CAJZLT010000164.1	0	160221	49	2	2
