REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Hylobates_pileatus_ssp	CM038516.1	CM038516.1	0	256317233	0	2	2
Hylobates_pileatus_ssp	CM038517.1	CM038517.1	0	191637585	1	2	2
Hylobates_pileatus_ssp	CM038518.1	CM038518.1	0	189753342	2	2	2
Hylobates_pileatus_ssp	CM038519.1	CM038519.1	0	181061439	3	2	2
Hylobates_pileatus_ssp	CM038520.1	CM038520.1	0	165894608	4	2	2
Hylobates_pileatus_ssp	CM038521.1	CM038521.1	0	155938859	5	2	1
Hylobates_pileatus_ssp	CM038522.1	CM038522.1	0	143399312	6	2	2
Hylobates_pileatus_ssp	CM038523.1	CM038523.1	0	137651169	7	2	2
Hylobates_pileatus_ssp	CM038524.1	CM038524.1	0	131825309	8	2	2
Hylobates_pileatus_ssp	CM038525.1	CM038525.1	0	129138246	9	2	2
Hylobates_pileatus_ssp	CM038526.1	CM038526.1	0	114497094	10	2	2
Hylobates_pileatus_ssp	CM038527.1	CM038527.1	0	114287294	11	2	2
Hylobates_pileatus_ssp	CM038528.1	CM038528.1	0	113526856	12	2	2
Hylobates_pileatus_ssp	CM038529.1	CM038529.1	0	112894520	13	2	2
Hylobates_pileatus_ssp	CM038530.1	CM038530.1	0	108794989	14	2	2
Hylobates_pileatus_ssp	CM038531.1	CM038531.1	0	103830356	15	2	2
Hylobates_pileatus_ssp	CM038532.1	CM038532.1	0	93105365	16	2	2
Hylobates_pileatus_ssp	CM038533.1	CM038533.1	0	89905226	17	2	2
Hylobates_pileatus_ssp	CM038534.1	CM038534.1	0	88884776	18	2	2
Hylobates_pileatus_ssp	CM038535.1	CM038535.1	0	84332650	19	2	2
Hylobates_pileatus_ssp	CM038536.1	CM038536.1	0	61316151	20	2	2
Hylobates_pileatus_ssp	CM038537.1	CM038537.1	0	57515322	21	2	2
Hylobates_pileatus_ssp	JAKFGR010000015.1	JAKFGR010000015.1	0	2432992	22	2	2
Hylobates_pileatus_ssp	JAKFGR010000024.1	JAKFGR010000024.1	0	298967	22	2	2
Hylobates_pileatus_ssp	JAKFGR010000114.1	JAKFGR010000114.1	0	41367	22	2	2
Hylobates_pileatus_ssp	JAKFGR010000115.1	JAKFGR010000115.1	0	41232	22	2	2
