REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Rhinopithecus_roxellana_ssp	NC_044549.1	NC_044549.1	0	206558726	0	2	2
Rhinopithecus_roxellana_ssp	NC_044550.1	NC_044550.1	0	195417433	1	2	2
Rhinopithecus_roxellana_ssp	NC_044551.1	NC_044551.1	0	185537619	2	2	2
Rhinopithecus_roxellana_ssp	NC_044552.1	NC_044552.1	0	178837623	3	2	2
Rhinopithecus_roxellana_ssp	NC_044553.1	NC_044553.1	0	177574763	4	2	2
Rhinopithecus_roxellana_ssp	NC_044554.1	NC_044554.1	0	156498330	5	2	2
Rhinopithecus_roxellana_ssp	NC_044555.1	NC_044555.1	0	154578354	6	2	1
Rhinopithecus_roxellana_ssp	NC_044556.1	NC_044556.1	0	145729886	7	2	2
Rhinopithecus_roxellana_ssp	NC_044557.1	NC_044557.1	0	144559847	8	2	2
Rhinopithecus_roxellana_ssp	NC_044558.1	NC_044558.1	0	142951011	9	2	2
Rhinopithecus_roxellana_ssp	NC_044559.1	NC_044559.1	0	141075955	10	2	2
Rhinopithecus_roxellana_ssp	NC_044560.1	NC_044560.1	0	136711189	11	2	2
Rhinopithecus_roxellana_ssp	NC_044561.1	NC_044561.1	0	135203321	12	2	2
Rhinopithecus_roxellana_ssp	NC_044562.1	NC_044562.1	0	135287999	13	2	2
Rhinopithecus_roxellana_ssp	NC_044563.1	NC_044563.1	0	130852392	14	2	2
Rhinopithecus_roxellana_ssp	NC_044564.1	NC_044564.1	0	118350466	15	2	2
Rhinopithecus_roxellana_ssp	NC_044565.1	NC_044565.1	0	116895751	16	2	2
Rhinopithecus_roxellana_ssp	NC_044566.1	NC_044566.1	0	99605074	17	2	2
Rhinopithecus_roxellana_ssp	NC_044567.1	NC_044567.1	0	83045532	18	2	2
Rhinopithecus_roxellana_ssp	NC_044568.1	NC_044568.1	0	82173002	19	2	2
Rhinopithecus_roxellana_ssp	NC_044569.1	NC_044569.1	0	81002553	20	2	2
Rhinopithecus_roxellana_ssp	NC_044570.1	NC_044570.1	0	15569616	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141512.1	NW_022141512.1	0	24951	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141513.1	NW_022141513.1	0	50578	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141514.1	NW_022141514.1	0	12990	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141515.1	NW_022141515.1	0	15190	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141516.1	NW_022141516.1	0	24819	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141517.1	NW_022141517.1	0	24116	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141518.1	NW_022141518.1	0	98403	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141519.1	NW_022141519.1	0	1124	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141520.1	NW_022141520.1	0	30759	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141521.1	NW_022141521.1	0	18833	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141522.1	NW_022141522.1	0	32642	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141523.1	NW_022141523.1	0	4761	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141524.1	NW_022141524.1	0	18888	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141525.1	NW_022141525.1	0	78958	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141526.1	NW_022141526.1	0	3612	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141527.1	NW_022141527.1	0	3063	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141528.1	NW_022141528.1	0	63044	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141529.1	NW_022141529.1	0	33926	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141530.1	NW_022141530.1	0	16676	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141531.1	NW_022141531.1	0	85454	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141532.1	NW_022141532.1	0	44828	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141533.1	NW_022141533.1	0	7349	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141534.1	NW_022141534.1	0	11550	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141535.1	NW_022141535.1	0	10128	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141536.1	NW_022141536.1	0	4461	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141537.1	NW_022141537.1	0	46402	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141538.1	NW_022141538.1	0	37757	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141539.1	NW_022141539.1	0	37588	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141540.1	NW_022141540.1	0	17339	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141541.1	NW_022141541.1	0	2947	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141542.1	NW_022141542.1	0	45784	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141543.1	NW_022141543.1	0	8061	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141544.1	NW_022141544.1	0	20579	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141545.1	NW_022141545.1	0	1832	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141546.1	NW_022141546.1	0	254587	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141547.1	NW_022141547.1	0	12138	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141548.1	NW_022141548.1	0	8235	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141549.1	NW_022141549.1	0	15709	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141550.1	NW_022141550.1	0	46394	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141551.1	NW_022141551.1	0	13017	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141552.1	NW_022141552.1	0	91584	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141553.1	NW_022141553.1	0	300986	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141555.1	NW_022141555.1	0	1199	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141556.1	NW_022141556.1	0	162450	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141557.1	NW_022141557.1	0	78587	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141558.1	NW_022141558.1	0	28881	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141559.1	NW_022141559.1	0	6280	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141560.1	NW_022141560.1	0	30737	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141561.1	NW_022141561.1	0	6885	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141562.1	NW_022141562.1	0	9657	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141563.1	NW_022141563.1	0	11958	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141564.1	NW_022141564.1	0	3253	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141566.1	NW_022141566.1	0	1609	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141567.1	NW_022141567.1	0	11783	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141568.1	NW_022141568.1	0	5870	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141569.1	NW_022141569.1	0	27242	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141570.1	NW_022141570.1	0	144035	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141571.1	NW_022141571.1	0	9507	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141572.1	NW_022141572.1	0	13925	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141573.1	NW_022141573.1	0	20695	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141574.1	NW_022141574.1	0	89809	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141575.1	NW_022141575.1	0	18474	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141576.1	NW_022141576.1	0	2290	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141577.1	NW_022141577.1	0	68049	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141578.1	NW_022141578.1	0	51848	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141579.1	NW_022141579.1	0	27427	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141580.1	NW_022141580.1	0	15933	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141581.1	NW_022141581.1	0	6290	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141582.1	NW_022141582.1	0	2194	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141583.1	NW_022141583.1	0	3224	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141584.1	NW_022141584.1	0	1160	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141585.1	NW_022141585.1	0	28709	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141586.1	NW_022141586.1	0	5021	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141587.1	NW_022141587.1	0	41800	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141588.1	NW_022141588.1	0	22798	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141589.1	NW_022141589.1	0	2200	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141590.1	NW_022141590.1	0	1621	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141591.1	NW_022141591.1	0	1890	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141592.1	NW_022141592.1	0	4707	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141593.1	NW_022141593.1	0	16558	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141594.1	NW_022141594.1	0	14188	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141595.1	NW_022141595.1	0	6869	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141596.1	NW_022141596.1	0	11565	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141597.1	NW_022141597.1	0	22061	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141598.1	NW_022141598.1	0	1693	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141599.1	NW_022141599.1	0	8951	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141600.1	NW_022141600.1	0	12672	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141601.1	NW_022141601.1	0	57205	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141602.1	NW_022141602.1	0	24996	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141604.1	NW_022141604.1	0	30939	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141605.1	NW_022141605.1	0	2545	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141606.1	NW_022141606.1	0	5468	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141607.1	NW_022141607.1	0	10723	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141608.1	NW_022141608.1	0	36770	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141609.1	NW_022141609.1	0	15275	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141610.1	NW_022141610.1	0	46063	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141611.1	NW_022141611.1	0	82127	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141612.1	NW_022141612.1	0	22654	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141613.1	NW_022141613.1	0	38417	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141614.1	NW_022141614.1	0	12743	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141616.1	NW_022141616.1	0	38006	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141617.1	NW_022141617.1	0	1503	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141618.1	NW_022141618.1	0	6600	21	2	2
Rhinopithecus_roxellana_ssp	NW_022141619.1	NW_022141619.1	0	8994	21	2	2
