REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Macaca_fascicularis_ssp	CP141361.1	CP141361.1	0	234122563	0	2	2
Macaca_fascicularis_ssp	CP141360.1	CP141360.1	0	203129947	1	2	2
Macaca_fascicularis_ssp	CP141359.1	CP141359.1	0	200656507	2	2	2
Macaca_fascicularis_ssp	CP141358.1	CP141358.1	0	173030664	3	2	2
Macaca_fascicularis_ssp	CP141357.1	CP141357.1	0	194799049	4	2	2
Macaca_fascicularis_ssp	CP141356.1	CP141356.1	0	188935743	5	2	2
Macaca_fascicularis_ssp	CP141355.1	CP141355.1	0	176059691	6	2	2
Macaca_fascicularis_ssp	CP141354.1	CP141354.1	0	154933826	7	2	2
Macaca_fascicularis_ssp	CP141353.1	CP141353.1	0	142802635	8	2	2
Macaca_fascicularis_ssp	CP141352.1	CP141352.1	0	120451489	9	2	2
Macaca_fascicularis_ssp	CP141351.1	CP141351.1	0	140374497	10	2	2
Macaca_fascicularis_ssp	CP141350.1	CP141350.1	0	138599521	11	2	2
Macaca_fascicularis_ssp	CP141349.1	CP141349.1	0	122129872	12	2	2
Macaca_fascicularis_ssp	CP141348.1	CP141348.1	0	133402803	13	2	2
Macaca_fascicularis_ssp	CP141347.1	CP141347.1	0	128608738	14	2	2
Macaca_fascicularis_ssp	CP141346.1	CP141346.1	0	89758255	15	2	2
Macaca_fascicularis_ssp	CP141345.1	CP141345.1	0	104623588	16	2	2
Macaca_fascicularis_ssp	CP141344.1	CP141344.1	0	81929616	17	2	2
Macaca_fascicularis_ssp	CP141343.1	CP141343.1	0	66382070	18	2	2
Macaca_fascicularis_ssp	CP141342.1	CP141342.1	0	86056530	19	2	2
Macaca_fascicularis_ssp	CP141341.1	CP141341.1	0	162126771	20	2	1
Macaca_fascicularis_ssp	CP168063.1	CP168063.1	0	17124583	21	0	1
Macaca_fascicularis_ssp	CP141340.1	CP141340.1	0	16561	21	1	1
Macaca_mulatta_ssp	NC_041754.1	NC_041754.1	0	223616942	0	2	2
Macaca_mulatta_ssp	NW_021160094.1	NW_021160094.1	0	26680	1	2	2
Macaca_mulatta_ssp	NW_021160095.1	NW_021160095.1	0	32580	1	2	2
Macaca_mulatta_ssp	NW_021160096.1	NW_021160096.1	0	33548	1	2	2
