REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Varecia_variegata_ssp	CM052436.1	CM052436.1	0	209009727	0	2	2
Varecia_variegata_ssp	CM052437.1	CM052437.1	0	184739164	1	2	2
Varecia_variegata_ssp	CM052438.1	CM052438.1	0	181117750	2	2	2
Varecia_variegata_ssp	CM052439.1	CM052439.1	0	175896000	3	2	2
Varecia_variegata_ssp	CM052440.1	CM052440.1	0	151227565	4	2	2
Varecia_variegata_ssp	CM052441.1	CM052441.1	0	147426453	5	2	2
Varecia_variegata_ssp	CM052442.1	CM052442.1	0	134838821	6	2	2
Varecia_variegata_ssp	CM052443.1	CM052443.1	0	128811464	7	2	2
Varecia_variegata_ssp	CM052444.1	CM052444.1	0	107439057	8	2	2
Varecia_variegata_ssp	CM052445.1	CM052445.1	0	67524461	9	2	2
Varecia_variegata_ssp	CM052446.1	CM052446.1	0	61599305	10	2	2
Varecia_variegata_ssp	CM052447.1	CM052447.1	0	32714807	11	2	2
Varecia_variegata_ssp	CM052448.1	CM052448.1	0	32302507	12	2	2
Varecia_variegata_ssp	CM052449.1	CM052449.1	0	32034021	13	2	2
Varecia_variegata_ssp	CM052450.1	CM052450.1	0	25603087	14	2	2
Varecia_variegata_ssp	CM052451.1	CM052451.1	0	23427024	14	2	2
Varecia_variegata_ssp	CM052452.1	CM052452.1	0	21005848	15	2	2
Varecia_variegata_ssp	CM052453.1	CM052453.1	0	20962782	15	2	2
Varecia_variegata_ssp	CM052454.1	CM052454.1	0	12347520	16	2	2
Varecia_variegata_ssp	CM052455.1	CM052455.1	0	11225350	16	2	2
Varecia_variegata_ssp	CM052456.1	CM052456.1	0	6068531	16	2	2
Varecia_variegata_ssp	CM052457.1	CM052457.1	0	95448993	16	2	1
Varecia_variegata_ssp	JAQIFY010000100.1	JAQIFY010000100.1	0	1421	17	2	2
Varecia_variegata_ssp	JAQIFY010001000.1	JAQIFY010001000.1	0	14553	17	2	2
Varecia_variegata_ssp	JAQIFY010010000.1	JAQIFY010010000.1	0	8020	17	2	2
Varecia_variegata_ssp	JAQIFY010010001.1	JAQIFY010010001.1	0	8018	17	2	2
Varecia_variegata_ssp	JAQIFY010010002.1	JAQIFY010010002.1	0	8017	17	2	2
Varecia_variegata_ssp	JAQIFY010010003.1	JAQIFY010010003.1	0	8016	17	2	2
Varecia_variegata_ssp	JAQIFY010010004.1	JAQIFY010010004.1	0	8014	17	2	2
Varecia_variegata_ssp	JAQIFY010010005.1	JAQIFY010010005.1	0	8014	17	2	2
Varecia_variegata_ssp	JAQIFY010010006.1	JAQIFY010010006.1	0	8014	17	2	2
Varecia_variegata_ssp	JAQIFY010010007.1	JAQIFY010010007.1	0	8013	17	2	2
Varecia_variegata_ssp	JAQIFY010010008.1	JAQIFY010010008.1	0	8013	17	2	2
