REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Colobus_guereza_ssp	CM058074.1	CM058074.1	0	200748455	0	2	2
Colobus_guereza_ssp	CM058075.1	CM058075.1	0	189244797	1	2	2
Colobus_guereza_ssp	CM058076.1	CM058076.1	0	176284641	2	2	2
Colobus_guereza_ssp	CM058077.1	CM058077.1	0	175019944	3	2	2
Colobus_guereza_ssp	CM058078.1	CM058078.1	0	173636203	4	2	2
Colobus_guereza_ssp	CM058079.1	CM058079.1	0	159747032	5	2	2
Colobus_guereza_ssp	CM058080.1	CM058080.1	0	158022787	6	2	2
Colobus_guereza_ssp	CM058081.1	CM058081.1	0	149281349	7	2	2
Colobus_guereza_ssp	CM058082.1	CM058082.1	0	139877677	8	2	2
Colobus_guereza_ssp	CM058083.1	CM058083.1	0	137989635	9	2	2
Colobus_guereza_ssp	CM058084.1	CM058084.1	0	137098704	10	2	2
Colobus_guereza_ssp	CM058085.1	CM058085.1	0	130579420	11	2	2
Colobus_guereza_ssp	CM058086.1	CM058086.1	0	125483068	12	2	2
Colobus_guereza_ssp	CM058087.1	CM058087.1	0	114660633	13	2	2
Colobus_guereza_ssp	CM058088.1	CM058088.1	0	111308846	14	2	2
Colobus_guereza_ssp	CM058089.1	CM058089.1	0	110638776	15	2	2
Colobus_guereza_ssp	CM058090.1	CM058090.1	0	90323727	16	2	2
Colobus_guereza_ssp	CM058091.1	CM058091.1	0	75875964	17	2	2
Colobus_guereza_ssp	CM058092.1	CM058092.1	0	72944029	18	2	2
Colobus_guereza_ssp	CM058093.1	CM058093.1	0	69613926	19	2	2
Colobus_guereza_ssp	CM058094.1	CM058094.1	0	39050843	20	2	2
Colobus_guereza_ssp	CM058095.1	CM058095.1	0	22020617	21	2	2
Colobus_guereza_ssp	CM058096.1	CM058096.1	0	155790761	21	2	1
Colobus_guereza_ssp	CM058097.1	CM058097.1	0	5604462	22	0	1
Colobus_guereza_ssp	DAKLCV010000002.1	DAKLCV010000002.1	0	21574	22	2	2
Colobus_guereza_ssp	DAKLCV010000003.1	DAKLCV010000003.1	0	25079	22	2	2
Colobus_guereza_ssp	DAKLCV010000004.1	DAKLCV010000004.1	0	24891	22	2	2
Colobus_guereza_ssp	DAKLCV010000005.1	DAKLCV010000005.1	0	24882	22	2	2
Colobus_guereza_ssp	DAKLCV010000006.1	DAKLCV010000006.1	0	24838	22	2	2
Colobus_guereza_ssp	DAKLCV010000007.1	DAKLCV010000007.1	0	4046	22	2	2
Colobus_guereza_ssp	DAKLCV010000008.1	DAKLCV010000008.1	0	24507	22	2	2
Colobus_guereza_ssp	DAKLCV010000009.1	DAKLCV010000009.1	0	1217	22	2	2
Colobus_guereza_ssp	DAKLCV010000010.1	DAKLCV010000010.1	0	2591	22	2	2
Colobus_guereza_ssp	DAKLCV010000011.1	DAKLCV010000011.1	0	24266	22	2	2
Colobus_guereza_ssp	DAKLCV010000012.1	DAKLCV010000012.1	0	2747	22	2	2
Colobus_guereza_ssp	DAKLCV010000013.1	DAKLCV010000013.1	0	21493	22	2	2
Colobus_guereza_ssp	DAKLCV010000014.1	DAKLCV010000014.1	0	24194	22	2	2
Colobus_guereza_ssp	DAKLCV010000015.1	DAKLCV010000015.1	0	2340	22	2	2
Colobus_guereza_ssp	DAKLCV010000016.1	DAKLCV010000016.1	0	7328	22	2	2
Colobus_guereza_ssp	DAKLCV010000017.1	DAKLCV010000017.1	0	3487	22	2	2
Colobus_guereza_ssp	DAKLCV010000018.1	DAKLCV010000018.1	0	4126	22	2	2
Colobus_guereza_ssp	DAKLCV010002298.1	DAKLCV010002298.1	0	49076	22	2	2
Colobus_guereza_ssp	DAKLCV010000019.1	DAKLCV010000019.1	0	24054	22	2	2
Colobus_guereza_ssp	DAKLCV010000020.1	DAKLCV010000020.1	0	24035	22	2	2
Colobus_guereza_ssp	DAKLCV010000021.1	DAKLCV010000021.1	0	7548	22	2	2
Colobus_guereza_ssp	DAKLCV010000022.1	DAKLCV010000022.1	0	23957	22	2	2
Colobus_guereza_ssp	DAKLCV010000023.1	DAKLCV010000023.1	0	21092	22	2	2
Colobus_guereza_ssp	DAKLCV010000024.1	DAKLCV010000024.1	0	23894	22	2	2
Colobus_guereza_ssp	DAKLCV010000025.1	DAKLCV010000025.1	0	23831	22	2	2
Colobus_guereza_ssp	DAKLCV010002516.1	DAKLCV010002516.1	0	23777	22	2	2
Colobus_guereza_ssp	DAKLCV010000026.1	DAKLCV010000026.1	0	23746	22	2	2
Colobus_guereza_ssp	DAKLCV010000027.1	DAKLCV010000027.1	0	23585	22	2	2
Colobus_guereza_ssp	DAKLCV010000028.1	DAKLCV010000028.1	0	3942	22	2	2
Colobus_guereza_ssp	DAKLCV010000029.1	DAKLCV010000029.1	0	23514	22	2	2
Colobus_guereza_ssp	DAKLCV010000030.1	DAKLCV010000030.1	0	23506	22	2	2
Colobus_guereza_ssp	DAKLCV010000031.1	DAKLCV010000031.1	0	1044	22	2	2
Colobus_guereza_ssp	DAKLCV010000032.1	DAKLCV010000032.1	0	6530	22	2	2
Colobus_guereza_ssp	DAKLCV010000033.1	DAKLCV010000033.1	0	21010	22	2	2
Colobus_guereza_ssp	DAKLCV010000034.1	DAKLCV010000034.1	0	23195	22	2	2
Colobus_guereza_ssp	DAKLCV010000035.1	DAKLCV010000035.1	0	23176	22	2	2
Colobus_guereza_ssp	DAKLCV010000036.1	DAKLCV010000036.1	0	23112	22	2	2
Colobus_guereza_ssp	DAKLCV010000037.1	DAKLCV010000037.1	0	23109	22	2	2
Colobus_guereza_ssp	DAKLCV010000038.1	DAKLCV010000038.1	0	23060	22	2	2
Colobus_guereza_ssp	DAKLCV010000039.1	DAKLCV010000039.1	0	23011	22	2	2
Colobus_guereza_ssp	DAKLCV010000040.1	DAKLCV010000040.1	0	1120	22	2	2
Colobus_guereza_ssp	DAKLCV010000041.1	DAKLCV010000041.1	0	1730	22	2	2
Colobus_guereza_ssp	DAKLCV010000042.1	DAKLCV010000042.1	0	5614	22	2	2
Colobus_guereza_ssp	DAKLCV010000043.1	DAKLCV010000043.1	0	22109	22	2	2
Colobus_guereza_ssp	DAKLCV010000044.1	DAKLCV010000044.1	0	20988	22	2	2
Colobus_guereza_ssp	DAKLCV010000045.1	DAKLCV010000045.1	0	22070	22	2	2
Colobus_guereza_ssp	DAKLCV010000046.1	DAKLCV010000046.1	0	21650	22	2	2
Colobus_guereza_ssp	DAKLCV010002299.1	DAKLCV010002299.1	0	24232	22	2	2
Colobus_guereza_ssp	DAKLCV010000047.1	DAKLCV010000047.1	0	1497	22	2	2
