REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Gorilla_gorilla_ssp	NC_073224.2	NC_073224.2	0	243847345	0	2	2
Gorilla_gorilla_ssp	NC_086017.1	NC_086017.1	0	215253457	1	2	2
Gorilla_gorilla_ssp	NC_073227.2	NC_073227.2	0	215373162	2	2	2
Gorilla_gorilla_ssp	NC_073228.2	NC_073228.2	0	195332687	3	2	2
Gorilla_gorilla_ssp	NC_073229.2	NC_073229.2	0	199452338	4	2	2
Gorilla_gorilla_ssp	NC_073230.2	NC_073230.2	0	170803427	5	2	2
Gorilla_gorilla_ssp	NC_073231.2	NC_073231.2	0	158533252	6	2	2
Gorilla_gorilla_ssp	NC_073232.2	NC_073232.2	0	150804130	7	2	2
Gorilla_gorilla_ssp	NC_073233.2	NC_073233.2	0	147876701	8	2	2
Gorilla_gorilla_ssp	NC_073234.2	NC_073234.2	0	154228409	9	2	2
Gorilla_gorilla_ssp	NC_073235.2	NC_073235.2	0	150248535	10	2	2
Gorilla_gorilla_ssp	NC_073236.2	NC_073236.2	0	145906006	11	2	2
Gorilla_gorilla_ssp	NC_073237.2	NC_073237.2	0	134695396	12	2	2
Gorilla_gorilla_ssp	NC_073238.2	NC_073238.2	0	132018348	13	2	2
Gorilla_gorilla_ssp	NC_073239.2	NC_073239.2	0	131692671	14	2	2
Gorilla_gorilla_ssp	NC_073240.2	NC_073240.2	0	107915467	15	2	2
Gorilla_gorilla_ssp	NC_073241.2	NC_073241.2	0	116054869	16	2	2
Gorilla_gorilla_ssp	NC_073242.2	NC_073242.2	0	131347499	17	2	2
Gorilla_gorilla_ssp	NC_073243.2	NC_073243.2	0	120452965	18	2	2
Gorilla_gorilla_ssp	NC_073244.2	NC_073244.2	0	80312928	19	2	2
Gorilla_gorilla_ssp	NC_073245.2	NC_073245.2	0	84443219	20	2	2
Gorilla_gorilla_ssp	NC_073246.2	NC_073246.2	0	59507314	21	2	2
Gorilla_gorilla_ssp	NC_086018.1	NC_086018.1	0	54769797	22	2	2
Gorilla_gorilla_ssp	prePAR1	NC_073247.2	0	9544188	23	2	1
Gorilla_gorilla_ssp	PAR1	NC_073247.2	9544188	12039748	23	2	2
Gorilla_gorilla_ssp	postPAR1	NC_073247.2	12039748	177558554	23	2	1
Gorilla_gorilla_ssp	NC_073248.2	NC_073248.2	0	67405748	24	0	1
Gorilla_gorilla_ssp	NC_011120.1	NC_011120.1	0	16412	25	1	1
