REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Symphalangus_syndactylus_ssp	NC_072423.2	NC_072423.2	0	167654734	0	2	2
Symphalangus_syndactylus_ssp	NC_072424.2	NC_072424.2	0	154079787	1	2	2
Symphalangus_syndactylus_ssp	NC_072425.2	NC_072425.2	0	160054556	2	2	2
Symphalangus_syndactylus_ssp	NC_072426.2	NC_072426.2	0	167252203	3	2	2
Symphalangus_syndactylus_ssp	NC_072427.2	NC_072427.2	0	161705797	4	2	2
Symphalangus_syndactylus_ssp	NC_072428.2	NC_072428.2	0	154842609	5	2	2
Symphalangus_syndactylus_ssp	NC_072429.2	NC_072429.2	0	154492986	6	2	2
Symphalangus_syndactylus_ssp	NC_072430.2	NC_072430.2	0	153293009	7	2	2
Symphalangus_syndactylus_ssp	NC_072431.2	NC_072431.2	0	147755551	8	2	2
Symphalangus_syndactylus_ssp	NC_072432.2	NC_072432.2	0	141396425	9	2	2
Symphalangus_syndactylus_ssp	NC_072433.2	NC_072433.2	0	142585216	10	2	2
Symphalangus_syndactylus_ssp	NC_072441.2	NC_072441.2	0	146713733	11	2	2
Symphalangus_syndactylus_ssp	NC_072435.2	NC_072435.2	0	136159655	12	2	2
Symphalangus_syndactylus_ssp	NC_072436.2	NC_072436.2	0	124962429	13	2	2
Symphalangus_syndactylus_ssp	NC_072437.2	NC_072437.2	0	120311650	14	2	2
Symphalangus_syndactylus_ssp	NC_072438.2	NC_072438.2	0	111298303	15	2	2
Symphalangus_syndactylus_ssp	NC_072439.2	NC_072439.2	0	106261908	16	2	2
Symphalangus_syndactylus_ssp	NC_072440.2	NC_072440.2	0	111959805	17	2	2
Symphalangus_syndactylus_ssp	NC_072434.2	NC_072434.2	0	98029838	18	2	2
Symphalangus_syndactylus_ssp	NC_072442.2	NC_072442.2	0	72981805	19	2	2
Symphalangus_syndactylus_ssp	NC_072443.2	NC_072443.2	0	95096135	20	2	2
Symphalangus_syndactylus_ssp	NC_072444.2	NC_072444.2	0	80751072	21	2	2
Symphalangus_syndactylus_ssp	NC_072445.2	NC_072445.2	0	78312223	22	2	2
Symphalangus_syndactylus_ssp	NC_072446.2	NC_072446.2	0	79424044	23	2	2
Symphalangus_syndactylus_ssp	prePAR1	NC_072447.2	0	14544596	24	2	1
Symphalangus_syndactylus_ssp	PAR1	NC_072447.2	14544596	16738876	24	2	2
Symphalangus_syndactylus_ssp	postPAR1	NC_072447.2	16738876	165573899	24	2	1
Symphalangus_syndactylus_ssp	NC_072448.2	NC_072448.2	0	29938336	25	0	1
Symphalangus_syndactylus_ssp	NC_014047.1	NC_014047.1	0	16516	25	1	1
