REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Microcebus_murinus_ssp	NC_033660.1	NC_033660.1	0	114275543	0	2	2
Microcebus_murinus_ssp	NW_017963788.1	NW_017963788.1	0	14193	1	2	2
Microcebus_murinus_ssp	NW_017963789.1	NW_017963789.1	0	12715	1	2	2
Microcebus_murinus_ssp	NW_017963790.1	NW_017963790.1	0	12088	1	2	2
Microcebus_murinus_ssp	NW_017963791.1	NW_017963791.1	0	12078	1	2	2
Microcebus_murinus_ssp	NW_017963792.1	NW_017963792.1	0	11986	1	2	2
Microcebus_murinus_ssp	NW_017963793.1	NW_017963793.1	0	11936	1	2	2
Microcebus_murinus_ssp	NW_017963794.1	NW_017963794.1	0	9389	1	2	2
Microcebus_murinus_ssp	NW_017963795.1	NW_017963795.1	0	8925	1	2	2
Microcebus_murinus_ssp	NW_017963796.1	NW_017963796.1	0	8920	1	2	2
Microcebus_murinus_ssp	NW_017963797.1	NW_017963797.1	0	8580	1	2	2
Microcebus_murinus_ssp	NW_017963798.1	NW_017963798.1	0	8606	1	2	2
Microcebus_murinus_ssp	NW_017963799.1	NW_017963799.1	0	8140	1	2	2
Microcebus_murinus_ssp	NW_017963800.1	NW_017963800.1	0	8131	1	2	2
Microcebus_murinus_ssp	NW_017963801.1	NW_017963801.1	0	8088	1	2	2
Microcebus_murinus_ssp	NW_017963802.1	NW_017963802.1	0	8050	1	2	2
Microcebus_murinus_ssp	NW_017963803.1	NW_017963803.1	0	8042	1	2	2
Microcebus_murinus_ssp	NW_017963804.1	NW_017963804.1	0	7893	1	2	2
Microcebus_murinus_ssp	NW_017963805.1	NW_017963805.1	0	7886	1	2	2
Microcebus_murinus_ssp	NW_017963806.1	NW_017963806.1	0	7874	1	2	2
Microcebus_murinus_ssp	NW_017963807.1	NW_017963807.1	0	7838	1	2	2
Microcebus_murinus_ssp	NW_017963808.1	NW_017963808.1	0	7816	1	2	2
Microcebus_murinus_ssp	NW_017963809.1	NW_017963809.1	0	7841	1	2	2
Microcebus_murinus_ssp	NW_017963810.1	NW_017963810.1	0	7582	1	2	2
Microcebus_murinus_ssp	NW_017963811.1	NW_017963811.1	0	7503	1	2	2
Microcebus_murinus_ssp	NW_017963812.1	NW_017963812.1	0	7441	1	2	2
Microcebus_murinus_ssp	NW_017963813.1	NW_017963813.1	0	7420	1	2	2
Microcebus_murinus_ssp	NW_017963814.1	NW_017963814.1	0	7213	1	2	2
Microcebus_murinus_ssp	NW_017963815.1	NW_017963815.1	0	7066	1	2	2
Microcebus_murinus_ssp	NW_017963816.1	NW_017963816.1	0	7052	1	2	2
Microcebus_murinus_ssp	NW_017963817.1	NW_017963817.1	0	7061	1	2	2
Microcebus_murinus_ssp	NW_017963818.1	NW_017963818.1	0	7041	1	2	2
Microcebus_murinus_ssp	NW_017963819.1	NW_017963819.1	0	6945	1	2	2
Microcebus_murinus_ssp	NW_017963820.1	NW_017963820.1	0	6933	1	2	2
Microcebus_murinus_ssp	NW_017963821.1	NW_017963821.1	0	6873	1	2	2
Microcebus_murinus_ssp	NW_017963822.1	NW_017963822.1	0	6880	1	2	2
Microcebus_murinus_ssp	NW_017963823.1	NW_017963823.1	0	6872	1	2	2
Microcebus_murinus_ssp	NW_017963824.1	NW_017963824.1	0	6856	1	2	2
Microcebus_murinus_ssp	NW_017963825.1	NW_017963825.1	0	6840	1	2	2
Microcebus_murinus_ssp	NW_017963826.1	NW_017963826.1	0	6704	1	2	2
Microcebus_murinus_ssp	NW_017963827.1	NW_017963827.1	0	6640	1	2	2
Microcebus_murinus_ssp	NW_017963828.1	NW_017963828.1	0	6617	1	2	2
Microcebus_murinus_ssp	NW_017963829.1	NW_017963829.1	0	6604	1	2	2
Microcebus_murinus_ssp	NW_017963830.1	NW_017963830.1	0	6599	1	2	2
Microcebus_murinus_ssp	NW_017963831.1	NW_017963831.1	0	6427	1	2	2
Microcebus_murinus_ssp	NW_017963832.1	NW_017963832.1	0	6395	1	2	2
Microcebus_murinus_ssp	NW_017963833.1	NW_017963833.1	0	6383	1	2	2
Microcebus_murinus_ssp	NW_017963834.1	NW_017963834.1	0	6373	1	2	2
Microcebus_murinus_ssp	NW_017963835.1	NW_017963835.1	0	6306	1	2	2
Microcebus_murinus_ssp	NW_017963836.1	NW_017963836.1	0	6227	1	2	2
