REFERENCE_FOLDER	REGION	CONTIG_ID	START	END	BATCH	FEMALE_PLOIDY	MALE_PLOIDY
Miopithecus_talapoin_ssp	CM052571.1	CM052571.1	0	173395024	0	2	2
Miopithecus_talapoin_ssp	CM052572.1	CM052572.1	0	166458089	1	2	2
Miopithecus_talapoin_ssp	CM052573.1	CM052573.1	0	132649807	2	2	2
Miopithecus_talapoin_ssp	CM052574.1	CM052574.1	0	126157704	3	2	2
Miopithecus_talapoin_ssp	CM052575.1	CM052575.1	0	121757690	4	2	2
Miopithecus_talapoin_ssp	CM052576.1	CM052576.1	0	121620345	5	2	2
Miopithecus_talapoin_ssp	CM052577.1	CM052577.1	0	121122219	6	2	2
Miopithecus_talapoin_ssp	CM052578.1	CM052578.1	0	117700120	7	2	2
Miopithecus_talapoin_ssp	CM052579.1	CM052579.1	0	102377195	8	2	2
Miopithecus_talapoin_ssp	CM052580.1	CM052580.1	0	102184622	9	2	2
Miopithecus_talapoin_ssp	CM052581.1	CM052581.1	0	99916881	10	2	2
Miopithecus_talapoin_ssp	CM052582.1	CM052582.1	0	94678720	11	2	2
Miopithecus_talapoin_ssp	CM052583.1	CM052583.1	0	89037973	12	2	2
Miopithecus_talapoin_ssp	CM052584.1	CM052584.1	0	86776058	13	2	2
Miopithecus_talapoin_ssp	CM052585.1	CM052585.1	0	86738935	14	2	2
Miopithecus_talapoin_ssp	CM052586.1	CM052586.1	0	86645459	15	2	2
Miopithecus_talapoin_ssp	CM052587.1	CM052587.1	0	80996312	16	2	2
Miopithecus_talapoin_ssp	CM052588.1	CM052588.1	0	80382059	17	2	2
Miopithecus_talapoin_ssp	CM052589.1	CM052589.1	0	71910203	18	2	2
Miopithecus_talapoin_ssp	CM052590.1	CM052590.1	0	70362963	19	2	2
Miopithecus_talapoin_ssp	CM052591.1	CM052591.1	0	69019202	20	2	2
Miopithecus_talapoin_ssp	CM052592.1	CM052592.1	0	68172453	21	2	2
Miopithecus_talapoin_ssp	CM052593.1	CM052593.1	0	60110779	22	2	2
Miopithecus_talapoin_ssp	CM052594.1	CM052594.1	0	55025232	23	2	2
Miopithecus_talapoin_ssp	CM052595.1	CM052595.1	0	46000520	24	2	2
Miopithecus_talapoin_ssp	CM052596.1	CM052596.1	0	32000498	25	2	2
